,Date,Rating,Label,Review,Cleaned_review
2391,19-Apr-19,2,0,"so much bugs, cant use ads per hour for my sale products, always give connection error messages, wth im using home wifi and 4g connection and it give same connection error? not happened before i update this app",much bug cant use advertisement hour sale product give connection error message wifi connection give connection error not happened update
2392,19-Apr-19,5,1,The best online marketplace in Indonesia. It has almost everything I need.,best online market place indonesia
2393,19-Apr-19,5,1,"good application, help to search many product, best online shopping apps",good help search product best online apps
2394,19-Apr-19,5,1,"User friendly app, awesome user interface.",user friendly awesome user interface
2395,19-Apr-19,1,0,After update to the new version. I can't log in and change my email.,update version log change email
2396,19-Apr-19,5,1,"very informative, reliable and easy to use.",informative reliable easy use
2397,19-Apr-19,5,1,Really useful apps to shop online👌,useful apps shop online
2398,19-Apr-19,5,1,my favorite e commerce application,favorite commerce
2399,19-Apr-19,3,0,sometimes the notification is not on,notification not
2400,19-Apr-19,5,1,"easly for use, fast response",easy use fast response
2401,19-Apr-19,5,1,Best UI UX compared to other e-commerces,best compared commerce
2402,19-Apr-19,5,1,"Spesific search engine, and complete",spesific search engine complete
2403,19-Apr-19,5,1,best sell and buy app ever !,best sell buy
2404,19-Apr-19,4,1,very good marketplace app. minor bugs in chat,good market place minor bug chat
2405,19-Apr-19,5,1,very usefull application..,useful application..
2406,19-Apr-19,5,1,The best online shopping in the world!!!,best online
2407,19-Apr-19,4,0,new version is way more complicated. please back to KISS philosophy,version complicated kiss philosophy
2408,19-Apr-19,5,1,"good, easy to use",good easy use
2409,19-Apr-19,4,1,good price and services,good price service
2410,19-Apr-19,5,1,this apps helps so many home industry,apps help industry
2411,19-Apr-19,3,0,the item we are not sure is original or not why dony you put grade on it,item not original not dony grade
2412,19-Apr-19,5,1,favorite online shop right now,favorite online shop
2413,19-Apr-19,5,1,i like this application.,like
2414,19-Apr-19,4,1,easier than other apps,easier apps
2415,19-Apr-19,5,1,very helpfull for me,helpful
2416,19-Apr-19,5,1,very helped.. thank you..,helped.. you..
2417,19-Apr-19,4,1,two thumbs for it,thumb
2418,19-Apr-19,5,1,very good n very easy....,good easy..
2419,19-Apr-19,1,0,"cant update, apps too large",cant update apps large
2420,19-Apr-19,5,1,"thanks, goods app",good
2421,19-Apr-19,5,1,Best OL Shop in the Indonesia Market.,best online shop indonesia market
2422,19-Apr-19,5,1,its so good,good
2423,19-Apr-19,5,1,easy way to do more,easy
2424,19-Apr-19,5,1,easy to use apps.,easy use apps
2425,19-Apr-19,5,1,good shop aplikassiiiiii,good shop aplikassii
2426,19-Apr-19,5,1,excellent n user friendly,excellent user friendly
2427,19-Apr-19,5,1,like n good aplication,like good
2428,19-Apr-19,5,1,no 1 online shooping until now,online
2429,19-Apr-19,5,1,im very satisfied..,satisfied..
2430,19-Apr-19,5,1,Friendly and entertain,friendly entertain
2431,19-Apr-19,5,1,great app for shopping,great
2432,19-Apr-19,5,1,easy to use,easy use
2433,19-Apr-19,5,1,simple n very helpful,simple helpful
2434,19-Apr-19,5,1,very good forever,good forever
2435,19-Apr-19,5,1,best online shop,best online shop
2436,19-Apr-19,5,1,great & fun marketplace,great fun market place
2437,19-Apr-19,5,1,keep it up!,
2438,20-Apr-19,4,0,"Very good e-commerce platform, but customer service (CS) needs a lot of improvement. It seems that the aim of the CS is to close the reporting case, not to solve the problem well. I had case which was not handle professionally by CS. Need to be careful if you plan to do a big purchase.",good commerce platform customer service improvement aim close reporting case not solve problem well case not handle professionally careful plan big purchase
2439,20-Apr-19,1,0,"very bad app, unlimited lagging, force close, not responding app, on my sony xperia z5 dual",bad unlimited lagging force close not responding sony xperia dual
2440,20-Apr-19,2,0,"App not responsive, black screen when open another feature.",not responsive black screen open feature
2441,20-Apr-19,5,1,"I'm not good with reviews, but it's a good e-commerce app. I can get a lot of things I need easily.",not good good commerce get thing easily
2442,20-Apr-19,5,1,nice Application so many product you can find at this application.,nice product
2443,20-Apr-19,5,1,"good app over all, the best retail shop app until jow in indonesia, thx",good best retail shop jow indonesia thx
2444,20-Apr-19,4,0,customer support should have been better.,customer support better
2445,20-Apr-19,5,1,"good, i love it, please give me bonus",good love give bonus
2446,20-Apr-19,5,1,Trusted applocation. All transaction was succed.,trusted transaction succed
2447,20-Apr-19,5,1,The best local e-commerce so far!,best local commerce
2448,20-Apr-19,4,1,easy to use..& more promo available,easy use.. promo
2449,20-Apr-19,1,0,Bad apps.. Egg for tap tap doesnt appear in my ID,bad apps.. egg tap tap doesnt appear
2450,20-Apr-19,5,1,"good online store apps, very easy to see, and many promo programs",good online store apps easy promo program
2451,20-Apr-19,5,1,It's easy and fun ways to shop your desired products.,easy fun shop desired product
2452,20-Apr-19,5,1,easy way to online shopping 😉,easy online
2453,20-Apr-19,5,1,"the best app, I love shopping here",best love
2454,20-Apr-19,4,1,Very good Indonesian online shopping apps.,good indonesian online apps
2455,20-Apr-19,5,1,Recommended App for buy and sell stuff.,recommended buy sell stuff
2456,20-Apr-19,5,1,1st time but fun and satisfied,time fun satisfied
2457,20-Apr-19,4,0,surely you can improve on the ui more,improve
2458,20-Apr-19,5,1,user friendly apps with very good customer service,user friendly apps good customer service
2459,20-Apr-19,2,0,tokopedia's customer service is so unhelpful,customer service unhelpful
2460,20-Apr-19,5,1,"I like it, more faster than before.",like faster
2461,20-Apr-19,5,1,very good and user friendly,good user friendly
2462,20-Apr-19,1,0,It is to open tokopedia.I have no experience,open tokopedia.i experience
2463,20-Apr-19,5,1,Everybody can buy everything from Tokpedia,buy tokpedia
2464,20-Apr-19,5,1,"nice app, friendly use ...",nice friendly use
2465,20-Apr-19,5,1,excelent and easy to buy something wr need,excellent easy buy
2466,20-Apr-19,5,1,this app is friendly use,friendly use
2467,20-Apr-19,5,1,good online shopping,good online
2468,20-Apr-19,5,1,Good Market Place,good market place
2469,20-Apr-19,5,1,Its good application,good
2470,20-Apr-19,5,1,easy and powerfull app,easy powerfull
2471,20-Apr-19,5,1,easy learn easy use,easy learn easy use
2472,20-Apr-19,5,1,good store online shopping,good store online
2473,20-Apr-19,5,1,Easy to use,easy use
2474,20-Apr-19,5,1,love this app.,love
2475,20-Apr-19,5,0,Yes it is goof,good
2476,20-Apr-19,5,1,is soo cool,soo cool
2477,20-Apr-19,5,1,great ecommerce apps,great commerce apps
2478,20-Apr-19,4,1,"good, more informative",good informative
2479,20-Apr-19,5,1,"great apps, easy to used",great apps easy
2480,20-Apr-19,1,0,not user friendly,not user friendly
2481,20-Apr-19,5,1,helpful for shopping,helpful
2482,20-Apr-19,5,1,good job tanks good job tanks,good job good job
2483,20-Apr-19,5,1,Easy to use and pay.,easy use pay
2484,20-Apr-19,5,1,tokopedia really helful,helful
2485,20-Apr-19,1,0,"Was a good app until the latest updates with soooooo much spam and God i hate the feeds notification. The best part is that it can't be changed in the notifications settings! Not everyone using this app wants to see notifications from the shop feed. This is an app where you buy and sell things, not ...Full Review",good latest update soo much spam god hate feed notification best changed notification setting not notification shop feed buy sell thing not
2486,20-Apr-19,5,1,Favorite app to shop 💖,favorite shop
2487,20-Apr-19,5,1,easy and exciting,easy exciting
2488,21-Apr-19,1,0,bad habbit....my id have been blocked after he think ive cheated them...buat i already sent then the prove that i make a real transaction...and then they still give me a nonsense answer....i thought it is a good platforms but now im pesimistic about it....,bad habbit..my blocked cheated them..buat prove real transaction..and give nonsense answer..i thought good platform pesimistic it..
2489,21-Apr-19,3,0,"i am so tired of the eggs and coupons. for the love of god, let me opt out. ill pay you to stop giving me eggs.",tired egg coupon love god opt pay stop egg
2490,21-Apr-19,5,1,It's really help me to find stuff. And it's security gives me peace of mind since the payment will be on hold until I receive the product,help stuff security give peace mind payment hold receive product
2491,21-Apr-19,5,1,"excellent, responsive and simple",excellent responsive simple
2492,21-Apr-19,5,1,Good. Very good aplication,good good
2493,21-Apr-19,5,1,love it. keep a good work. and more updare features,love good work updare feature
2494,21-Apr-19,4,1,flash sale option cant scroll down correctly,flash sale option cant scroll correctly
2495,21-Apr-19,4,1,delivery and transaction system is good,delivery transaction good
2497,21-Apr-19,5,1,all in one application...great,application..great
2498,21-Apr-19,4,1,"the ui is easy to use, many promotion",easy use promotion
2499,21-Apr-19,5,1,Good Apps and very useful,good apps useful
2500,21-Apr-19,5,1,nice app. help me so much,nice help much
2501,21-Apr-19,5,1,good application easy to use,good easy use
2502,21-Apr-19,5,1,Very good application,good
2503,21-Apr-19,5,1,The best for online shop,best online shop
2504,21-Apr-19,5,1,very good shop online,good shop online
2505,21-Apr-19,5,1,awesome.. loved it,awesome.. loved
2506,21-Apr-19,5,1,interesting online apps,interesting online apps
2507,21-Apr-19,5,1,good good good good good,good good good good good
2508,21-Apr-19,5,1,easy for use,easy use
2509,22-Apr-19,1,0,"@ Pinda hape. YES.the CS are very lauzy not solving a problem only give an excuse. I have a same problems with you none of them been solved. any way just 4get the ""KUPON MANTAP or DISCOUNT VAUCHER"". It is very useless vaucher...@Shanty S'aid. yes you are ",pinda hape yes.the lazy not solving problem give excuse problem none solved forget kupon mantap discount vaucher useless vaucher.. shanty aid
2510,22-Apr-19,4,0,"There should be a feature where we can banned certain buyer from repurchasing in our store. I had some bad experience with certain buyer and hope they won't go back to my store. If they did, I cannot ignore since it will affect my rating, it would be such a disadvantage for me as sellers.",feature banned buyer repurchasing store bad experience buyer hope won store not ignore affect rating disadvantage seller
2511,22-Apr-19,4,0,"Good product option, but can be much better. Also, is there any possibility to review ongkir toko. It's away high. Sometimes it can be higher than the product price. For me, it doesn't make sense. Thanks for deliberating my input.",good product option much better possibility ongkir toko high higher product price doesn sense deliberating input
2512,22-Apr-19,5,1,Tokopedia offers a wide range of products. You can find almost anything. It also offers countless discount and promotions which makes it so competitive. Love it.,offer wide range product offer countless discount promotion competitive love
2513,22-Apr-19,4,0,"nice app, easy to use. but sometimes because it offers too many things, I got confused which menu I have to click. it happens for most e commerce",nice easy use offer thing confused menu click commerce
2514,22-Apr-19,5,1,the apps make me easier to buy anything or sell anything.,apps easier buy sell
2515,22-Apr-19,5,1,good experience so far... keep up the good work 👍,good experience far.. good work
2516,22-Apr-19,5,1,easy to use..lots of coupon and prizes..responsible seller,easy use..lots coupon prizes..responsible seller
2517,22-Apr-19,5,1,enjoy my life on easy way shopping with tokopedia,enjoy life easy
2518,22-Apr-19,5,1,One of the best marketplace apps,best market place apps
2519,22-Apr-19,5,1,tokopedia... good application and very recommended,tokopedia.. good recommended
2521,22-Apr-19,5,1,Smart and quick download.,smart quick download
2522,22-Apr-19,5,1,"easy to use,very helpfull app",easy use helpful
2523,22-Apr-19,4,0,"only order, but not yet delivered.",order not delivered
2524,22-Apr-19,4,1,so far ok.. nothing's perfect,ok.. nothing perfect
2525,22-Apr-19,5,1,"Awesome, All in one Apps.",awesome apps
2526,22-Apr-19,1,0,too much ads in another app and website i hate this app,much advertisement website hate
2527,22-Apr-19,5,1,very useful apk to sell and buy.. keep good job tokopedia,useful sell buy.. good job
2528,22-Apr-19,5,1,good and operasional is simple,good operasional simple
2529,22-Apr-19,5,1,best e-commerce application so far,best commerce
2530,22-Apr-19,5,1,one app for all of your needs,
2531,22-Apr-19,5,1,I use tokopedia to buy my everthing and very helpfull ..tkanks toko pedia,use buy everthing helpful ..tkanks toko pedia
2532,22-Apr-19,5,1,the best apps ever made!,best apps
2533,22-Apr-19,5,1,it's recommended online shop,recommended online shop
2534,22-Apr-19,1,0,no expert...local class,expert..local class
2535,22-Apr-19,5,1,I like this apps,like apps
2536,22-Apr-19,4,1,online shop recommended 👍👍,online shop recommended
2537,22-Apr-19,5,1,easy to use,easy use
2538,22-Apr-19,5,1,Best online shop,best online shop
2539,22-Apr-19,5,1,Fun to shop,fun shop
2540,22-Apr-19,5,1,easy & useful,easy useful
2541,22-Apr-19,5,1,Great and good job,great good job
2542,22-Apr-19,5,1,very goods apps,good apps
2543,22-Apr-19,5,1,helpful and great app,helpful great
2544,22-Apr-19,5,1,easy to use,easy use
2545,22-Apr-19,5,1,good online shop,good online shop
2546,22-Apr-19,2,1,good online shop,good online shop
2547,22-Apr-19,1,0,"Spam, pop ads, game over, uninstall",spam pop advertisement game uninstall
2548,22-Apr-19,5,1,very good application,good
2549,23-Apr-19,2,0,Dont know why.. this is The only online shop that slugish on my phone. Always black screen for past a years updates not fixing it. Changing between menus will lead the app to Crash. Force close. Try uninstall and install again but nothing,dont why.. online shop slugish phone black screen update not fixing changing menu lead crash force close uninstall install nothing
2550,23-Apr-19,5,1,"easy to use, lots of product, safe transactions. great app overall",easy use product safe transaction great
2551,23-Apr-19,5,1,best shoping platform whereas many payment channel avail and products sell type...also with a lot of free amazed shoping vouchers everyday ... ;),best platform payment channel avail product sell type..also free amazed voucher everyday
2552,23-Apr-19,4,0,great app(for now) do more innovation for more star.,great innovation star
2553,23-Apr-19,5,1,Great apps and friendly use! Keep up the good works!,great apps friendly use good work
2554,23-Apr-19,5,1,i like this app more than any other e-commerce apps. it is easy to use and super user friendly.,like commerce apps easy use super user friendly
2555,23-Apr-19,5,1,"best marketplace app.. easy yo navigate, very user friendly..",best market place app.. easy navigate user friendly..
2556,23-Apr-19,5,1,"online shoping with fun, easy for newbie user",online fun easy newbie user
2557,23-Apr-19,4,1,"fast , reliable and convenience",fast reliable convenience
2558,23-Apr-19,1,0,Hangs and crashes all the time.,hang crash time
2559,23-Apr-19,5,1,nice experiance and easy for online shopping,nice experience easy online
2560,23-Apr-19,5,1,one stop solution for all your daily needs,stop solution daily
2561,23-Apr-19,5,1,user friendly apps. superr!,user friendly apps superr
2562,23-Apr-19,5,1,I've just to try this apps,apps
2563,23-Apr-19,5,1,great apps with great cust service,great apps great customer service
2564,23-Apr-19,5,1,Best shopping app ever exist,best exist
2565,23-Apr-19,5,1,I am very satisfied,satisfied
2566,23-Apr-19,5,1,always go on good bussiness.,good bussiness
2567,23-Apr-19,5,1,very helpfull for me,helpful
2568,23-Apr-19,5,1,good app for shopping,good
2569,23-Apr-19,4,1,easy to use,easy use
2570,23-Apr-19,5,1,best shopping online,best online
2571,23-Apr-19,5,1,trusted online shop app,trusted online shop
2572,23-Apr-19,5,1,great app for indonesian businesses,great indonesian
2573,23-Apr-19,5,1,Best for life...,best life..
2574,23-Apr-19,5,1,"Up till now, I always receive good sercives.",receive good sercives
2575,23-Apr-19,5,1,nice apps thanks dev,nice apps dev
2576,23-Apr-19,5,1,amazing aplikasi and so useful,amazing useful
2577,23-Apr-19,5,1,very good references,good reference
2578,23-Apr-19,5,1,easy to applicate,easy applicate
2579,23-Apr-19,5,1,awesome to easy shooping,awesome easy
2580,23-Apr-19,4,1,Usefull and friendly,useful friendly
2581,23-Apr-19,5,1,great App's,great
2582,24-Apr-19,5,1,I am telling this application so help me..2 thumb up..,telling help me..2 thumb up..
2583,24-Apr-19,5,1,usefull. FAST. recommended.,useful fast recommended
2584,24-Apr-19,5,1,Easy to use and best promo ever.,easy use best promo
2585,24-Apr-19,5,1,nice online shopping best online shop app!,nice online best online shop
2586,24-Apr-19,5,1,one of good market place application,good market place
2587,24-Apr-19,4,1,This app help me for I needed!!,help needed
2588,24-Apr-19,5,1,best marketplace in indonesia,best market place indonesia
2589,24-Apr-19,5,1,best online shop apps by far,best online shop apps
2590,24-Apr-19,4,1,easy to searching product,easy searching product
2591,24-Apr-19,5,1,nice price n quick response,nice price quick response
2592,24-Apr-19,5,1,"good online shooping, recomended..👍👍",good online recomended..
2593,24-Apr-19,5,1,"best app, very helpfull",best helpful
2594,24-Apr-19,5,1,nicely done. good job!,nicely good job
2595,24-Apr-19,5,1,everyhing so very very good..,everyhing good..
2596,24-Apr-19,5,1,ada help desk.. good..,ada help desk.. good..
2597,24-Apr-19,5,1,simple and easy apps,simple easy apps
2598,24-Apr-19,5,1,best online shops in indonesia,best online shop indonesia
2599,24-Apr-19,5,1,good market place,good market place
2600,24-Apr-19,5,1,best online shop,best online shop
2601,24-Apr-19,4,1,ok i guess,guess
2602,24-Apr-19,5,1,helpful and easy to used,helpful easy
2603,24-Apr-19,5,1,very simple application,simple
2604,24-Apr-19,5,1,best online shopping,best online
2605,24-Apr-19,5,1,Good and easy..,good easy..
2606,24-Apr-19,5,1,best onlineshop 😁😁,best online shop
2607,24-Apr-19,5,0,CASHBACK CASHBACK CASHBACK.,cashback cashback cashback
2608,24-Apr-19,5,1,Good & helpful app,good helpful
2609,24-Apr-19,4,0,good apps..just to many rules on coupons l,good apps..just rule coupon
2610,24-Apr-19,5,1,trusted online shop,trusted online shop
2611,25-Apr-19,5,1,"tokopedia always update the UI which become better and better. Since first time i come with three stars, I edit to 4 stars, and now finally I edit again to 5 stars. well done tokopedia teams. keep up the good work. keep the promo high, keep have goddamn good navigation and if could. shortcut. You ca...Full Review",update better better time star edit star finally edit star well team good work promo high good navigation shortcut ca..full
2612,25-Apr-19,5,1,Great app and beautiful UI. More intuitive than before. Good job.,great beautiful intuitive good job
2613,25-Apr-19,5,1,"User friendly, usefull, and good interface!",user friendly useful good interface
2614,25-Apr-19,5,1,it's easy to find anything you need at toped,easy
2615,25-Apr-19,3,0,free promote product not available anymore after update application,free promote product not update
2616,25-Apr-19,5,1,great application...easy to use... a lot of cashback...i love tokopedia😍,great application..easy use.. cashback..i love
2617,25-Apr-19,5,1,product : no complaint so far delivey : good....,product complain delivery good..
2618,25-Apr-19,5,1,make my life easier with this app,life easier
2619,25-Apr-19,5,1,After updated to the newer version is just too nice.. Thanks,updated newer version nice..
2620,25-Apr-19,4,1,"Easy to use APP and so many good product, good job",easy use good product good job
2621,25-Apr-19,5,1,good app. shopping now more easy,good easy
2622,25-Apr-19,4,1,i like this application thanks,like
2623,25-Apr-19,4,0,Good app but sometimes got errors,good error
2624,25-Apr-19,2,0,Hard to find buying history,hard buying history
2625,25-Apr-19,5,1,great aps and easy to use,great aps easy use
2626,25-Apr-19,5,1,Live becoma easier with Tokopedia!,live becoma easier
2627,25-Apr-19,5,1,"good marketplace services, maju trus 👍👍",good market place service maju trus
2628,25-Apr-19,5,1,helping me a lot.thanks mate,helping lot.thanks mate
2629,25-Apr-19,5,1,Tokopedia Awesome..keep moving,awesome..keep moving
2630,25-Apr-19,5,1,its a very good apps,good apps
2631,25-Apr-19,5,1,Greaaaat apps. Helpful,greaat apps helpful
2632,25-Apr-19,5,1,"this app help me and support my time, easy use",help support time easy use
2633,25-Apr-19,5,1,very good and recomended,good recommended
2634,25-Apr-19,5,1,Promo top banget & user friendly,promo banget user friendly
2635,25-Apr-19,5,1,tokopedia is the best,best
2636,25-Apr-19,5,1,good service and promo,good service promo
2637,25-Apr-19,5,1,the best online shop...,best online shop..
2638,25-Apr-19,5,1,good app for selling things,good selling thing
2639,25-Apr-19,5,1,best online shop,best online shop
2640,25-Apr-19,1,0,update apps make my HP crush😢,update apps crush
2641,25-Apr-19,5,1,Good N Great Aplication,good great
2642,25-Apr-19,5,1,shopping till ypu drop,drop
2643,25-Apr-19,5,1,nice and eazy use,nice easy use
2644,25-Apr-19,5,1,i like this app,like
2645,25-Apr-19,3,0,Too much update,much update
2646,25-Apr-19,5,1,A good place to buy things... 👍👍,good place buy things..
2647,26-Apr-19,1,0,"I will only making review regarding app cause I'm reviewing in google play. Since last update, I've discovered many bugs in your app. I can't connect properly eventhough I'm using WIFI with 10MB/s speed. Just now I can't change my order status to be ""DONE(SELESAI)"". Hey, I'm doing you a favor to ack...Full Review",making reviewing google play update discovered bug connect properly wifi 10mb speed change order status selesai favor ack..full
2648,26-Apr-19,1,0,"App not responsive and crashes even on latest version, it feels as if there's memory leaks. Bad code I guess..",not responsive crash latest version feel memory leak bad code guess..
2649,26-Apr-19,5,1,Great app for accessing Tokopedia services. Always gonna be my go to app for shopping stuff from now on. Keep up the great work!,great accessing service gon stuff great work
2650,26-Apr-19,5,1,"this is a good application and very important for my business, thank's, for all team tokopedia always succes..,",good team succes..
2651,26-Apr-19,4,0,new ui seems more complicated than the last one.,complicated
2652,26-Apr-19,4,1,"again & again.. Toped always become PaLuPeDa (ape lu mau, toped ada) for me",again.. palupeda ape mau ada
2653,26-Apr-19,5,0,great ecommerce but please be selective to choose seller. thnks,great commerce selective choose seller
2654,26-Apr-19,3,0,no sound for any notification from tokopedia /buyers order,sound notification buyer order
2655,26-Apr-19,5,1,great user interface experience...,great user interface experience..
2656,26-Apr-19,5,1,good deals and plenty trustworthy merchants,good deal plenty trustworthy merchant
2657,26-Apr-19,4,1,"Good Shopping Experience, Satisfied",good experience satisfied
2658,26-Apr-19,5,1,good application at this time,good time
2659,26-Apr-19,5,1,"i like this apps, thank you",like apps
2660,26-Apr-19,5,1,have a great experience every using this app,great experience
2661,26-Apr-19,5,1,"true discount, true promo !",true discount true promo
2662,26-Apr-19,5,1,very good and user freindly,good user freindly
2663,26-Apr-19,5,1,ease of use very good,ease use good
2664,26-Apr-19,5,1,tokopedia is the best,best
2665,26-Apr-19,5,1,good and very helpfull...,good helpfull..
2666,26-Apr-19,5,1,My default online shop,default online shop
2667,26-Apr-19,5,1,Simple and easy to use,simple easy use
2668,26-Apr-19,5,1,good than other..,good other..
2669,26-Apr-19,5,1,very useful app,useful
2670,26-Apr-19,5,1,nice a commerce,nice commerce
2671,26-Apr-19,5,1,Ok clear mwaningfull,clear meaningful
2672,26-Apr-19,5,1,make shoping easier,easier
2673,26-Apr-19,5,1,Good respon n faster,good response faster
2674,26-Apr-19,5,1,okeh nice interface,okeh nice interface
2675,26-Apr-19,5,1,Very good app,good
2676,26-Apr-19,5,1,good top markotop,good markotop
2677,27-Apr-19,4,0,"A great market place! I have never found issues with their seller partner. Almost all the stuff I bought arrive within 3 hours. need some improvements in the menu though, i would like to see my most frequently purchases in a glance for repeat orders. And wish to edit the categories to suit my needs....Full Review",great market place issue seller partner stuff bought arrive hour improvement menu like purchase glance repeat order edit category suit needs..full
2678,27-Apr-19,1,0,"The App was good before, but now with more n more ""Updates"" to instal, I got more Spams n Ads popping up. On top of that, the new ""Double Cashback"" Promo is a joke... often did not get the correct Promo benefit as promised eventhough I shopped at merchants with Power Badge. What's more, the Promo Co...Full Review",good update install spam advertisement popping double cashback promo joke.. not get correct promo benefit promised shopped merchant power badge promo co..full
2679,27-Apr-19,1,0,"it is very difficult to talk to tokopedia cust care, always answered by robot and I have to wait a long time to get the human's response, but once i get the response, it doesn't help and solve my problem",difficult talk customer care answered robot wait long time get human response get response doesn help solve problem
2680,27-Apr-19,5,0,Online shopping couldn't be this easier. The app comes in handy and is so slick. I am affraid I can't keep buying things 😹. Keep up the good work,online couldn easier handy slick afraid buying thing good work
2681,27-Apr-19,4,0,"Good Aps N Quiet Friendly. Just Need more Simple n Convenience Menu, Such as Order tab and also be more colorful not just in black.",good aps quiet friendly simple convenience menu order tab colorful not black
2682,27-Apr-19,5,1,recomended online shop.. ga perna bosen belanja di tokped.. please always be up 2 date 💪,recommended online shop.. perna bosen belanja tokped..
2683,27-Apr-19,5,1,The Best Online Marketplaces!!! ❤❤❤,best online marketplace
2684,27-Apr-19,5,1,Number 1 market place for me.,number market place
2685,27-Apr-19,5,0,we should be able search product nearby our location ( city),search product nearby location city
2686,27-Apr-19,2,0,after installation apps become slow and unstable,installation apps slow unstable
2687,27-Apr-19,5,1,tokopedia aps is really helpful and have good ux ui,aps helpful good
2688,27-Apr-19,3,0,Difficult to log in via desktop,difficult log desktop
2689,27-Apr-19,5,1,Best interface & user friendly,best interface user friendly
2690,27-Apr-19,5,1,Good place to buy something..recommend,good place buy something..recommend
2691,27-Apr-19,5,1,Good place for shop.,good place shop
2692,27-Apr-19,5,1,this is the best 1,best
2693,27-Apr-19,5,1,nice apps. useful.,nice apps useful
2694,27-Apr-19,5,1,very easy and helpful,easy helpful
2695,27-Apr-19,4,1,"good app, easy for use",good easy use
2696,27-Apr-19,1,0,"the apps is sucked.product is cheap but fake everywhere, and the promo just marketing gimmick that can not be redeemed",apps sucked.product cheap fake promo marketing gimmick not redeemed
2697,27-Apr-19,5,1,great app and work very well,great work well
2698,27-Apr-19,5,1,My favourite online shop,favourite online shop
2699,27-Apr-19,4,1,so far so good,good
2700,27-Apr-19,4,1,so far so good,good
2701,27-Apr-19,4,1,easy to shopping,easy
2702,27-Apr-19,5,1,i'm so satisfied :),satisfied
2703,27-Apr-19,4,1,user friendly app,user friendly
2704,27-Apr-19,5,1,easy to use.,easy use
2705,27-Apr-19,5,1,is The best,best
2706,27-Apr-19,4,0,Good e-commerce but hard to get a good deal prices,good commerce hard get good deal price
2707,27-Apr-19,5,1,full easy aplication,easy
2708,27-Apr-19,5,1,easy to use,easy use
2709,27-Apr-19,5,1,love this app,love
2710,28-Apr-19,5,1,[UPDATE] The CS is more responsive and helpful in their Twitter account. Just contact them through their twitter and I got my cashback. Hopefully there are no more system failure that cause problem anymore,update responsive helpful twitter account contact twitter cashback hopefully failure problem
2711,28-Apr-19,5,1,very usefull and friendly. always help me to find anything. Good job. Improve always,useful friendly help good job improve
2712,28-Apr-19,1,0,"everytime I enter the apps questions about updating, infact I already installed the latest version. And more problem when push notification clicked... the apps failed to bring to the notification suggestion and failed to get into the home apps...",everytime enter apps question updating installed latest version problem push notification clicked.. apps failed bring notification suggestion failed get apps..
2713,28-Apr-19,5,1,"I like the features, easy to use, fast respon service, attractive cashback and discount. So far I'm very satisfied.",like feature easy use fast response service attractive cashback discount satisfied
2714,28-Apr-19,5,1,The best marketplace ever .. Everyday have a promo for buy anything you want ! Thank you Tokopedia,best market place everyday promo buy
2715,28-Apr-19,4,0,"really helpful👍🏻but the application is a bit slowly. if only the develpoer can make the app much faster, i will be great👍🏻",helpfulbut slowly developer much faster great
2717,28-Apr-19,5,1,one of the best e commerce platform,best commerce platform
2718,28-Apr-19,5,1,an app easy to use and helpful,easy use helpful
2719,28-Apr-19,5,1,Simple app for everything.,simple
2720,28-Apr-19,1,0,I regret downloading tokopedia. I ordered one item but it hasn't been delivered until now. event though i ordered it one day but it hasn't arrived until too. so sorry i downloaded it.,regret downloading ordered item hasn delivered event ordered day hasn arrived downloaded
2721,28-Apr-19,5,1,fast respon and easy to use,fast response easy use
2722,28-Apr-19,5,1,good app and easy to use,good easy use
2723,28-Apr-19,4,1,Good spot for shopping,good spot
2724,28-Apr-19,5,1,nice online shoping application,nice online
2725,28-Apr-19,5,1,really nice app...,nice app..
2726,28-Apr-19,5,1,nice and good apps,nice good apps
2727,28-Apr-19,5,1,good market place,good market place
2728,28-Apr-19,5,1,Practice and easy,practice easy
2729,28-Apr-19,5,1,Good Job Aplication,good job
2730,29-Apr-19,5,0,"very good experience when use this application. it was few weeks ago when applied cancellation to my ticket here. even airlines not help so much and told to come directly to branch office, but only from application, customer service staff even make call directly to me and told to send which document...Full Review",good experience use week applied cancellation ticket airline not help much told branch office customer service staff told send document..full
2731,29-Apr-19,1,0,many times reovering me to instal tokopedia that had already installed long time ago,time reovering install installed long time
2732,29-Apr-19,5,1,best marketplace app from whether as a buyer or seller,best market place buyer seller
2733,29-Apr-19,4,0,sometimes the advertised goods still appear without remain stocks,advertised good appear remain stock
2734,29-Apr-19,5,1,one stop shoping with great experience..,stop great experience..
2735,29-Apr-19,5,1,suct a good application for sale hi sweetguy,good sale sweetguy
2736,29-Apr-19,5,1,"good shoping online, recomendit for all",good online recommended
2737,29-Apr-19,5,1,Best app for online transaction,best online transaction
2738,29-Apr-19,5,1,very helpful and trustworthy,helpful trustworthy
2739,29-Apr-19,5,1,best shopping aplication...always improve,best aplication..always improve
2740,29-Apr-19,5,1,execellent application easy to use and useful,excellent easy use useful
2741,29-Apr-19,2,0,cant install tokopedia application:/,cant install
2742,29-Apr-19,5,1,"Nice App, recommended..",nice recommended..
2743,29-Apr-19,5,1,easy to use,easy use
2744,29-Apr-19,5,1,easy to use,easy use
2745,29-Apr-19,5,1,Help my life easy,help life easy
2746,29-Apr-19,5,1,so much promotion,much promotion
